"","person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","otherleague_experience_ch"
"3795",317,"Starks, John","John Starks",FALSE,1988,2001,"john_starks",0,"","","","","Y","00"
"3796",78243,"Starr, Keith","Keith Starr",FALSE,1976,1976,"HISTADD_keith_starr",0,"","","","","Y","00"
"3797",203917,"Stauskas, Nik","Nik Stauskas",TRUE,2014,2019,"nik_stauskas",1610612755,"Philadelphia","76ers","PHI","sixers","Y","00"
"3798",78244,"Staverman, Larry","Larry Staverman",FALSE,1958,1963,"HISTADD_larry_staverman",0,"","","","","Y","00"
"3799",78245,"Steele, Larry","Larry Steele",FALSE,1971,1979,"HISTADD_larry_steele",0,"","","","","Y","00"
"3800",1099,"Steigenga, Matt","Matt Steigenga",FALSE,1996,1996,"matt_steigenga",0,"","","","","Y","00"
"3801",1735,"Stepania, Vladimir","Vladimir Stepania",FALSE,1998,2003,"vladimir_stepania",0,"","","","","Y","00"
"3802",203474,"Stephens, DJ","DJ Stephens",FALSE,2013,2018,"dj_stephens",0,"","","","","Y","11"
"3803",78247,"Stephens, Everette","Everette Stephens",FALSE,1988,1990,"HISTADD_everette_stephens",0,"","","","","Y","00"
"3804",78249,"Stephens, Jack","Jack Stephens",FALSE,1955,1955,"HISTADD_jack_stephens",0,"","","","","Y","00"
"3805",1086,"Stephens, Joe","Joe Stephens",FALSE,1996,1999,"joe_stephens",0,"","","","","Y","00"
"3806",202362,"Stephenson, Lance","Lance Stephenson",TRUE,2010,2019,"lance_stephenson",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","00"
"3807",1627293,"Stepheson, Alex","Alex Stepheson",FALSE,2015,2015,"alex_stepheson",0,"","","","","Y","11"
"3808",78250,"Steppe, Brook","Brook Steppe",FALSE,1982,1988,"HISTADD_brook_steppe",0,"","","","","Y","00"
"3809",78251,"Stevens, Barry","Barry Stevens",FALSE,1992,1992,"HISTADD_barry_stevens",0,"","","","","Y","00"
"3810",78252,"Stevens, Wayne","Wayne Stevens",FALSE,1959,1959,"HISTADD_wayne_stevens",0,"","","","","Y","00"
"3811",2052,"Stevenson, DeShawn","DeShawn Stevenson",FALSE,2000,2012,"deshawn_stevenson",0,"","","","","Y","00"
"3812",78253,"Stewart, Dennis","Dennis Stewart",FALSE,1970,1970,"HISTADD_dennis_stewart",0,"","","","","Y","00"
"3813",1529,"Stewart, Kebu","Kebu Stewart",FALSE,1997,1997,"kebu_stewart",0,"","","","","Y","00"
"3814",1125,"Stewart, Larry","Larry Stewart",FALSE,1991,1996,"larry_stewart",0,"","","","","Y","00"
"3815",1565,"Stewart, Michael","Michael Stewart",FALSE,1997,2004,"michael_stewart",0,"","","","","Y","00"
"3816",78256,"Stewart, Norm","Norm Stewart",FALSE,1956,1956,"HISTADD_norm_stewart",0,"","","","","Y","00"
"3817",201880,"Stiemsma, Greg","Greg Stiemsma",FALSE,2009,2014,"greg_stiemsma",0,"","","","","Y","01"
"3818",78257,"Stipanovich, Steve","Steve Stipanovich",FALSE,1983,1987,"HISTADD_steve_stipanovich",0,"","","","","Y","00"
"3819",179,"Stith, Bryant","Bryant Stith",FALSE,1992,2002,"bryant_stith",0,"","","","","Y","00"
"3820",78259,"Stith, Sam","Sam Stith",FALSE,1961,1961,"HISTADD_sam_stith",0,"","","","","Y","00"
"3821",78260,"Stith, Tom","Tom Stith",FALSE,1962,1962,"HISTADD_tom_stith",0,"","","","","Y","00"
"3822",78261,"Stivrins, Alex","Alex Stivrins",FALSE,1985,1992,"HISTADD_alex_stivrins",0,"","","","","Y","00"
"3823",204065,"Stockton, David","David Stockton",FALSE,2014,2017,"david_stockton",0,"","","","","Y","11"
"3824",304,"Stockton, John","John Stockton",FALSE,1984,2002,"john_stockton",0,"","","","","Y","00"
"3825",978,"Stojakovic, Peja","Peja Stojakovic",FALSE,1998,2010,"peja_stojakovic",0,"","","","","Y","00"
"3826",1055,"Stokes, Ed","Ed Stokes",FALSE,1997,1997,"ed_stokes",0,"","","","","Y","00"
"3827",78264,"Stokes, Greg","Greg Stokes",FALSE,1985,1989,"HISTADD_greg_stokes",0,"","","","","Y","00"
"3828",203950,"Stokes, Jarnell","Jarnell Stokes",FALSE,2014,2016,"jarnell_stokes",0,"","","","","Y","11"
"3829",600016,"Stokes, Maurice","Maurice Stokes",FALSE,1955,1957,"HISTADD_mo_stokes",0,"","","","","Y","00"
"3830",78266,"Stolkey, Art","Art Stolkey",FALSE,1946,1946,"HISTADD_art_stolkey",0,"","","","","Y","00"
"3831",1627754,"Stone, Diamond","Diamond Stone",FALSE,2016,2016,"diamond_stone",0,"","","","","Y","01"
"3832",202933,"Stone, Julyan","Julyan Stone",FALSE,2011,2017,"julyan_stone",0,"","","","","Y","01"
"3833",2852,"Storey, Awvee","Awvee Storey",FALSE,2004,2007,"awvee_storey",0,"","","","","Y","01"
"3834",757,"Stoudamire, Damon","Damon Stoudamire",FALSE,1995,2007,"damon_stoudamire",0,"","","","","Y","00"
"3835",101136,"Stoudamire, Salim","Salim Stoudamire",FALSE,2005,2008,"salim_stoudamire",0,"","","","","Y","01"
"3836",2405,"Stoudemire, Amar'e","Amar'e Stoudemire",TRUE,2002,2015,"amar'e_stoudemire",1610612748,"Miami","Heat","MIA","heat","Y","00"
"3837",78267,"Stovall, Paul","Paul Stovall",FALSE,1972,1972,"HISTADD_paul_stovall",0,"","","","","Y","00"
"3838",201199,"Strawberry, DJ","DJ Strawberry",FALSE,2007,2007,"dj_strawberry",0,"","","","","Y","01"
"3839",78268,"Strawder, Joe","Joe Strawder",FALSE,1965,1967,"HISTADD_joe_strawder",0,"","","","","Y","00"
"3840",78269,"Stricker, Bill","Bill Stricker",FALSE,1970,1970,"HISTADD_bill_stricker",0,"","","","","Y","00"
"3841",1065,"Strickland, Erick","Erick Strickland",FALSE,1996,2004,"erick_strickland",0,"","","","","Y","00"
"3842",1110,"Strickland, Mark","Mark Strickland",FALSE,1994,2002,"mark_strickland",0,"","","","","Y","00"
"3843",393,"Strickland, Rod","Rod Strickland",FALSE,1988,2004,"rod_strickland",0,"","","","","Y","00"
"3844",78270,"Strickland, Roger","Roger Strickland",FALSE,1963,1963,"HISTADD_therifle_strickland",0,"","","","","Y","00"
"3845",78271,"Stroeder, John","John Stroeder",FALSE,1987,1988,"HISTADD_john_stroeder",0,"","","","","Y","00"
"3846",400,"Strong, Derek","Derek Strong",FALSE,1991,2000,"derek_strong",0,"","","","","Y","00"
"3847",78273,"Strothers, Lamont","Lamont Strothers",FALSE,1991,1992,"HISTADD_lamont_strothers",0,"","","","","Y","00"
"3848",78274,"Stroud, John","John Stroud",FALSE,1980,1980,"HISTADD_john_stroud",0,"","","","","Y","00"
"3849",1629622,"Strus, Max","Max Strus",FALSE,2019,2019,"max_strus",0,"","","","","N","00"
"3850",201155,"Stuckey, Rodney","Rodney Stuckey",TRUE,2007,2016,"rodney_stuckey",1610612754,"Indiana","Pacers","IND","pacers","Y","00"
"3851",78275,"Stump, Gene","Gene Stump",FALSE,1947,1949,"HISTADD_gene_stump",0,"","","","","Y","00"
"3852",78276,"Stutz, Stan","Stan Stutz",FALSE,1946,1948,"HISTADD_stan_stutz",0,"","","","","Y","00"
"3853",78277,"Suiter, Gary","Gary Suiter",FALSE,1970,1970,"HISTADD_gary_suiter",0,"","","","","Y","00"
"3854",203096,"Sullinger, Jared","Jared Sullinger",TRUE,2012,2016,"jared_sullinger",1610612738,"Boston","Celtics","BOS","celtics","Y","01"
"3855",201969,"Summers, DaJuan","DaJuan Summers",FALSE,2009,2012,"dajuan_summers",0,"","","","","Y","11"
"3856",1628410,"Sumner, Edmond","Edmond Sumner",FALSE,2017,2019,"edmond_sumner",0,"","","","","Y","01"
"3857",78654,"Sumpter, Barry","Barry Sumpter",FALSE,1988,1988,"barry_sumpter",0,"","","","","Y","00"
"3858",201180,"Sun, Sun","Sun Sun",FALSE,2008,2008,"yue_sun",0,"","","","","Y","01"
"3859",78278,"Sunderlage, Don","Don Sunderlage",FALSE,1953,1954,"HISTADD_don_sunderlage",0,"","","","","Y","00"
"3860",1743,"Sundov, Bruno","Bruno Sundov",FALSE,1998,2004,"bruno_sundov",0,"","","","","Y","00"
"3861",78279,"Sundvold, Jon","Jon Sundvold",FALSE,1983,1991,"HISTADD_jon_sundvold",0,"","","","","Y","00"
"3862",682,"Sura, Bob","Bob Sura",FALSE,1995,2006,"bob_sura",0,"","","","","Y","00"
"3863",78280,"Surhoff, Dick","Dick Surhoff",FALSE,1952,1953,"HISTADD_dick_surhoff",0,"","","","","Y","00"
"3864",78281,"Suttle, Dane","Dane Suttle",FALSE,1983,1984,"HISTADD_dane_suttle",0,"","","","","Y","00"
"3865",357,"Sutton, Greg","Greg Sutton",FALSE,1991,1995,"greg_sutton",0,"","","","","Y","00"
"3866",78283,"Swain, Bennie","Bennie Swain",FALSE,1958,1958,"HISTADD_bennie_swain",0,"","","","","Y","00"
"3867",1628403,"Swanigan, Caleb","Caleb Swanigan",FALSE,2017,2019,"caleb_swanigan",0,"","","","","Y","01"
"3868",78284,"Swanson, Norm","Norm Swanson",FALSE,1953,1953,"HISTADD_norm_swanson",0,"","","","","Y","00"
"3869",78285,"Swartz, Dan","Dan Swartz",FALSE,1962,1962,"HISTADD_dogpatch_swartz",0,"","","","","Y","00"
"3870",2552,"Sweetney, Michael","Michael Sweetney",FALSE,2003,2006,"michael_sweetney",0,"","","","","Y","01"
"3871",2741,"Swift, Robert","Robert Swift",FALSE,2004,2008,"robert_swift",0,"","","","","Y","01"
"3872",2031,"Swift, Stromile","Stromile Swift",FALSE,2000,2008,"stromile_swift",0,"","","","","Y","00"
"3873",78286,"Swinson, Aaron","Aaron Swinson",FALSE,1994,1994,"HISTADD_aaron_swinson",0,"","","","","Y","00"
"3874",202377,"Sy, Pape","Pape Sy",FALSE,2010,2010,"pape_sy",0,"","","","","Y","01"
"3875",78287,"Sydnor, Wallace","Wallace Sydnor",FALSE,1946,1946,"HISTADD_buck_sydnor",0,"","","","","Y","00"
"3876",1132,"Sykes, Larry","Larry Sykes",FALSE,1995,1995,"larry_sykes",0,"","","","","Y","00"
"3877",1136,"Szabo, Brett","Brett Szabo",FALSE,1996,1996,"brett_szabo",0,"","","","","Y","00"
"3878",1887,"Szczerbiak, Wally","Wally Szczerbiak",FALSE,1999,2008,"wally_szczerbiak",0,"","","","","Y","00"
"3879",440,"Tabak, Zan","Zan Tabak",FALSE,1994,2000,"zan_tabak",0,"","","","","Y","00"
"3880",2657,"Tabuse, Yuta","Yuta Tabuse",FALSE,2004,2004,"yuta_tabuse",0,"","","","","Y","01"
"3881",101147,"Taft, Chris","Chris Taft",FALSE,2005,2005,"chris_taft",0,"","","","","Y","01"
"3882",78291,"Tannenbaum, Sid","Sid Tannenbaum",FALSE,1947,1948,"HISTADD_sid_tannenbaum",0,"","","","","Y","00"
"3883",1434,"Tarlac, Dragan","Dragan Tarlac",FALSE,2000,2000,"dragan_tarlac",0,"","","","","Y","00"
"3884",78293,"Tarpley, Roy","Roy Tarpley",FALSE,1986,1994,"HISTADD_roy_tarpley",0,"","","","","Y","00"
"3885",78294,"Tatum, Earl","Earl Tatum",FALSE,1976,1979,"HISTADD_earl_tatum",0,"","","","","Y","00"
"3886",1628369,"Tatum, Jayson","Jayson Tatum",FALSE,2017,2019,"jayson_tatum",0,"","","","","Y","00"
"3887",204002,"Tavares, Edy","Edy Tavares",TRUE,2015,2016,"edy_tavares",1610612737,"Atlanta","Hawks","ATL","hawks","Y","11"
"3888",78295,"Taylor, Anthony","Anthony Taylor",FALSE,1988,1988,"HISTADD_anthony_taylor",0,"","","","","Y","00"
"3889",78296,"Taylor, Brian","Brian Taylor",FALSE,1976,1981,"HISTADD_brian_taylor",0,"","","","","Y","00"
"3890",101182,"Taylor, Donell","Donell Taylor",FALSE,2005,2006,"donell_taylor",0,"","","","","Y","01"
"3891",78298,"Taylor, Fred","Fred Taylor",FALSE,1970,1971,"HISTADD_fred_taylor",0,"","","","","Y","00"
"3892",1627819,"Taylor, Isaiah","Isaiah Taylor",FALSE,2016,2017,"isaiah_taylor",0,"","","","","Y","01"
"3893",78297,"Taylor, Jay","Jay Taylor",FALSE,1989,1989,"HISTADD_jay_taylor",0,"","","","","Y","00"
"3894",78299,"Taylor, Jeff","Jeff Taylor",FALSE,1982,1986,"HISTADD_jeff_taylor",0,"","","","","Y","00"
"3895",203106,"Taylor, Jeffery","Jeffery Taylor",FALSE,2012,2014,"jeffery_taylor",0,"","","","","Y","01"
"3896",201966,"Taylor, Jermaine","Jermaine Taylor",FALSE,2009,2010,"jermaine_taylor",0,"","","","","Y","01"
"3897",1511,"Taylor, Johnny","Johnny Taylor",FALSE,1997,1999,"johnny_taylor",0,"","","","","Y","00"
"3898",78301,"Taylor, Leonard","Leonard Taylor",FALSE,1989,1989,"HISTADD_leonard_taylor",0,"","","","","Y","00"
"3899",1508,"Taylor, Maurice","Maurice Taylor",FALSE,1997,2006,"maurice_taylor",0,"","","","","Y","00"
"3900",201446,"Taylor, Mike","Mike Taylor",FALSE,2008,2008,"mike_taylor",0,"","","","","Y","01"
"3901",78302,"Taylor, Roland","Roland Taylor",FALSE,1976,1976,"HISTADD_fatty_taylor",0,"","","","","Y","00"
"3902",203116,"Taylor, Tyshawn","Tyshawn Taylor",FALSE,2012,2013,"tyshawn_taylor",0,"","","","","Y","01"
"3903",78303,"Taylor, Vince","Vince Taylor",FALSE,1982,1982,"HISTADD_vince_taylor",0,"","","","","Y","00"
"3904",78304,"Teagle, Terry","Terry Teagle",FALSE,1982,1992,"HISTADD_terry_teagle",0,"","","","","Y","00"
"3905",201952,"Teague, Jeff","Jeff Teague",TRUE,2009,2019,"jeff_teague",1610612737,"Atlanta","Hawks","ATL","hawks","Y","00"
"3906",203104,"Teague, Marquis","Marquis Teague",FALSE,2012,2017,"marquis_teague",0,"","","","","Y","11"
"3907",203141,"Teletovic, Mirza","Mirza Teletovic",TRUE,2012,2017,"mirza_teletovic",1610612756,"Phoenix","Suns","PHX","suns","Y","00"
"3908",2742,"Telfair, Sebastian","Sebastian Telfair",FALSE,2004,2014,"sebastian_telfair",0,"","","","","Y","00"
"3909",202066,"Temple, Garrett","Garrett Temple",TRUE,2009,2019,"garrett_temple",1610612764,"Washington","Wizards","WAS","wizards","Y","01"
"3910",1628462,"Teodosic, Milos","Milos Teodosic",FALSE,2017,2018,"milos_teodosic",0,"","","","","Y","00"
"3911",78305,"Terrell, Ira","Ira Terrell",FALSE,1976,1978,"HISTADD_ira_terrell",0,"","","","","Y","00"
"3912",1629123,"Terrell, Jared","Jared Terrell",FALSE,2018,2019,"jared_terrell",0,"","","","","Y","01"
"3913",78307,"Terry, Carlos","Carlos Terry",FALSE,1980,1982,"HISTADD_carlos_terry",0,"","","","","Y","00"
"3914",78306,"Terry, Chuck","Chuck Terry",FALSE,1972,1976,"HISTADD_chuck_terry",0,"","","","","Y","00"
"3915",78308,"Terry, Claude","Claude Terry",FALSE,1976,1977,"HISTADD_claude_terry",0,"","","","","Y","00"
"3916",1629150,"Terry, Emanuel","Emanuel Terry",FALSE,2018,2018,"emanuel_terry",0,"","","","","Y","01"
"3917",1891,"Terry, Jason","Jason Terry",TRUE,1999,2017,"jason_terry",1610612745,"Houston","Rockets","HOU","rockets","Y","00"
"3918",201934,"Thabeet, Hasheem","Hasheem Thabeet",FALSE,2009,2013,"hasheem_thabeet",0,"","","","","Y","01"
"3919",78309,"Thacker, Tom","Tom Thacker",FALSE,1963,1967,"HISTADD_tack_thacker",0,"","","","","Y","00"
"3920",1628464,"Theis, Daniel","Daniel Theis",FALSE,2017,2019,"daniel_theis",0,"","","","","Y","00"
"3921",78310,"Theus, Reggie","Reggie Theus",FALSE,1978,1990,"HISTADD_reggie_theus",0,"","","","","Y","00"
"3922",78311,"Thibeaux, Peter","Peter Thibeaux",FALSE,1984,1985,"HISTADD_peter_thibeaux",0,"","","","","Y","00"
"3923",78312,"Thieben, Bill","Bill Thieben",FALSE,1956,1957,"HISTADD_bill_thieben",0,"","","","","Y","00"
"3924",78313,"Thigpen, Justus","Justus Thigpen",FALSE,1972,1973,"HISTADD_justus_thigpen",0,"","","","","Y","00"
"3925",78314,"Thirdkill, David","David Thirdkill",FALSE,1982,1986,"HISTADD_david_thirdkill",0,"","","","","Y","00"
"3926",203519,"Thomas, Adonis","Adonis Thomas",FALSE,2013,2013,"adonis_thomas",0,"","","","","Y","11"
"3927",2873,"Thomas, Billy","Billy Thomas",FALSE,2004,2007,"billy_thomas",0,"","","","","Y","01"
"3928",1063,"Thomas, Carl","Carl Thomas",FALSE,1991,1997,"carl_thomas",0,"","","","","Y","00"
"3929",78316,"Thomas, Charles","Charles Thomas",FALSE,1991,1991,"HISTADD_charles_thomas",0,"","","","","Y","00"
"3930",2041,"Thomas, Etan","Etan Thomas",FALSE,2001,2010,"etan_thomas",0,"","","","","Y","00"
"3931",78317,"Thomas, Irving","Irving Thomas",FALSE,1990,1990,"HISTADD_irving_thomas",0,"","","","","Y","00"
"3932",202738,"Thomas, Isaiah","Isaiah Thomas",TRUE,2011,2019,"isaiah_thomas",1610612738,"Boston","Celtics","BOS","celtics","Y","00"
"3933",78318,"Thomas, Isiah","Isiah Thomas",FALSE,1981,1993,"HISTADD_isiah_thomas",0,"","","","","Y","00"
"3934",1975,"Thomas, Jamel","Jamel Thomas",FALSE,1999,2000,"jamel_thomas",0,"","","","","Y","00"
"3935",2839,"Thomas, James","James Thomas",FALSE,2004,2005,"james_thomas",0,"","","","","Y","00"
"3936",78320,"Thomas, Jim","Jim Thomas",FALSE,1983,1990,"HISTADD_jim_thomas",0,"","","","","Y","00"
"3937",78321,"Thomas, Joe","Joe Thomas",FALSE,1970,1970,"HISTADD_joe_thomas",0,"","","","","Y","00"
"3938",1519,"Thomas, John","John Thomas",FALSE,1997,2005,"john_thomas",0,"","","","","Y","01"
"3939",1903,"Thomas, Kenny","Kenny Thomas",FALSE,1999,2009,"kenny_thomas",0,"","","","","Y","00"
"3940",1629017,"Thomas, Khyri","Khyri Thomas",FALSE,2018,2019,"khyri_thomas",0,"","","","","Y","01"
"3941",703,"Thomas, Kurt","Kurt Thomas",FALSE,1995,2012,"kurt_thomas",0,"","","","","Y","00"
"3942",202498,"Thomas, Lance","Lance Thomas",TRUE,2011,2019,"lance_thomas",1610612752,"New York","Knicks","NYK","knicks","Y","01"
"3943",202952,"Thomas, Malcolm","Malcolm Thomas",FALSE,2011,2014,"malcolm_thomas",0,"","","","","Y","11"
"3944",1629744,"Thomas, Matt","Matt Thomas",FALSE,2019,2019,"matt_thomas",0,"","","","","N","00"
"3945",78322,"Thomas, Terry","Terry Thomas",FALSE,1975,1975,"HISTADD_terry_thomas",0,"","","","","Y","00"
"3946",1501,"Thomas, Tim","Tim Thomas",FALSE,1997,2009,"tim_thomas",0,"","","","","Y","00"
"3947",200748,"Thomas, Tyrus","Tyrus Thomas",FALSE,2006,2014,"tyrus_thomas",0,"","","","","Y","01"
"3948",202717,"Thompkins, Trey","Trey Thompkins",FALSE,2011,2011,"trey_thompkins",0,"","","","","Y","00"
"3949",78323,"Thompson, Bernard","Bernard Thompson",FALSE,1984,1988,"HISTADD_bernard_thompson",0,"","","","","Y","00"
"3950",1631,"Thompson, Billy","Billy Thompson",FALSE,1986,1991,"billy_thompson",0,"","","","","Y","00"
"3951",240,"Thompson, Brooks","Brooks Thompson",FALSE,1994,1997,"brooks_thompson",0,"","","","","Y","00"
"3952",78325,"Thompson, Corny","Corny Thompson",FALSE,1982,1982,"HISTADD_corny_thompson",0,"","","","","Y","00"
"3953",78326,"Thompson, David","David Thompson",FALSE,1976,1983,"HISTADD_david_thompson",0,"","","","","Y","00"
"3954",101159,"Thompson, Dijon","Dijon Thompson",FALSE,2005,2006,"dijon_thompson",0,"","","","","Y","01"
"3955",78327,"Thompson, George","George Thompson",FALSE,1974,1974,"HISTADD_george_thompson",0,"","","","","Y","00"
"3956",203138,"Thompson, Hollis","Hollis Thompson",TRUE,2013,2016,"hollis_thompson",1610612755,"Philadelphia","76ers","PHI","sixers","Y","01"
"3957",201574,"Thompson, Jason","Jason Thompson",TRUE,2008,2015,"jason_thompson",1610612761,"Toronto","Raptors","TOR","raptors","Y","00"
"3958",78328,"Thompson, John","John Thompson",FALSE,1964,1965,"HISTADD_john_thompson",0,"","","","","Y","00"
"3959",78329,"Thompson, Kevin","Kevin Thompson",FALSE,1993,1993,"HISTADD_kevin_thompson",0,"","","","","Y","00"
"3960",202691,"Thompson, Klay","Klay Thompson",TRUE,2011,2019,"klay_thompson",1610612744,"Golden State","Warriors","GSW","warriors","Y","00"
"3961",78,"Thompson, LaSalle","LaSalle Thompson",FALSE,1982,1996,"lasalle_thompson",0,"","","","","Y","00"
"3962",78331,"Thompson, Mychal","Mychal Thompson",FALSE,1978,1990,"HISTADD_mychal_thompson",0,"","","","","Y","00"
"3963",202814,"Thompson, Mychel","Mychel Thompson",FALSE,2011,2011,"mychel_thompson",0,"","","","","Y","11"
"3964",78332,"Thompson, Paul","Paul Thompson",FALSE,1983,1985,"HISTADD_paul_thompson",0,"","","","","Y","00"
"3965",78333,"Thompson, Stephen","Stephen Thompson",FALSE,1991,1991,"HISTADD_stephen_thompson",0,"","","","","Y","00"
"3966",202684,"Thompson, Tristan","Tristan Thompson",TRUE,2011,2019,"tristan_thompson",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","00"
"3967",78335,"Thorn, Rod","Rod Thorn",FALSE,1963,1970,"HISTADD_rod_thorn",0,"","","","","Y","00"
"3968",201154,"Thornton, Al","Al Thornton",FALSE,2007,2010,"al_thornton",0,"","","","","Y","00"
"3969",738,"Thornton, Bob","Bob Thornton",FALSE,1985,1995,"bob_thornton",0,"","","","","Y","00"
"3970",201977,"Thornton, Marcus","Marcus Thornton",TRUE,2009,2016,"marcus_thornton",1610612764,"Washington","Wizards","WAS","wizards","Y","01"
"3971",1628414,"Thornwell, Sindarius","Sindarius Thornwell",FALSE,2017,2019,"sindarius_thornwell",0,"","","","","Y","01"
"3972",901,"Thorpe, Otis","Otis Thorpe",FALSE,1984,2000,"otis_thorpe",0,"","","","","Y","00"
"3973",9,"Threatt, Sedale","Sedale Threatt",FALSE,1983,1996,"sedale_threatt",0,"","","","","Y","00"
"3974",600001,"Thurmond, Nate","Nate Thurmond",FALSE,1963,1976,"HISTADD_nate_thurmond",0,"","","","","Y","00"
"3975",78340,"Thurston, Mel","Mel Thurston",FALSE,1947,1947,"HISTADD_mel_thurston",0,"","","","","Y","00"
"3976",1629680,"Thybulle, Matisse","Matisse Thybulle",FALSE,2019,2019,"matisse_thybulle",0,"","","","","N","00"
"3977",78341,"Tidrick, Howard","Howard Tidrick",FALSE,1948,1948,"HISTADD_hal_tidrick",0,"","","","","Y","00"
"3978",78342,"Tieman, Dan","Dan Tieman",FALSE,1962,1962,"HISTADD_dan_tieman",0,"","","","","Y","00"
"3979",78343,"Tillis, Darren","Darren Tillis",FALSE,1982,1983,"HISTADD_darren_tillis",0,"","","","","Y","00"
"3980",78344,"Tingle, Jack","Jack Tingle",FALSE,1947,1948,"HISTADD_jack_tingle",0,"","","","","Y","00"
"3981",2224,"Tinsley, Jamaal","Jamaal Tinsley",FALSE,2001,2013,"jamaal_tinsley",0,"","","","","Y","01"
"3982",47,"Tisdale, Wayman","Wayman Tisdale",FALSE,1985,1996,"wayman_tisdale",0,"","","","","Y","00"
"3983",1627861,"Tobey, Mike","Mike Tobey",FALSE,2016,2016,"mike_tobey",0,"","","","","Y","01"
"3984",78346,"Todorovich, Marko","Marko Todorovich",FALSE,1949,1950,"HISTADD_mike_todorovich",0,"","","","","Y","00"
"3985",78348,"Tolbert, Ray","Ray Tolbert",FALSE,1981,1988,"HISTADD_ray_tolbert",0,"","","","","Y","00"
"3986",78347,"Tolbert, Tom","Tom Tolbert",FALSE,1988,1994,"HISTADD_tom_tolbert",0,"","","","","Y","00"
"3987",201229,"Tolliver, Anthony","Anthony Tolliver",TRUE,2008,2019,"anthony_tolliver",1610612765,"Detroit","Pistons","DET","pistons","Y","01"
"3988",78349,"Tolson, Dean","Dean Tolson",FALSE,1974,1977,"HISTADD_dean_tolson",0,"","","","","Y","00"
"3989",78350,"Tomjanovich, Rudy","Rudy Tomjanovich",FALSE,1970,1980,"HISTADD_dupp_rudy_tomjanovich",0,"","","","","Y","00"
"3990",78351,"Toney, Andrew","Andrew Toney",FALSE,1980,1987,"HISTADD_andrew_toney",0,"","","","","Y","00"
"3991",78352,"Toney, Sedric","Sedric Toney",FALSE,1985,1993,"HISTADD_sedric_toney",0,"","","","","Y","00"
"3992",78353,"Tonkovich, Andy","Andy Tonkovich",FALSE,1948,1948,"HISTADD_andy_tonkovich",0,"","","","","Y","00"
"3993",342,"Toolson, Andy","Andy Toolson",FALSE,1990,1995,"andy_toolson",0,"","","","","Y","00"
"3994",78355,"Toomay, Jack","Jack Toomay",FALSE,1947,1949,"HISTADD_jack_toomay",0,"","","","","Y","00"
"3995",78356,"Toone, Bernard","Bernard Toone",FALSE,1979,1979,"HISTADD_bernard_toone",0,"","","","","Y","00"
"3996",78357,"Torgoff, Irv","Irv Torgoff",FALSE,1946,1948,"HISTADD_irv_torgoff",0,"","","","","Y","00"
"3997",78358,"Tormohlen, Gene","Gene Tormohlen",FALSE,1962,1969,"HISTADD_bumper_tormohlen",0,"","","","","Y","00"
"3998",2351,"Torres, Oscar","Oscar Torres",FALSE,2001,2002,"oscar_torres",0,"","","","","Y","00"
"3999",78359,"Tosheff, Bill","Bill Tosheff",FALSE,1951,1953,"HISTADD_bill_tosheff",0,"","","","","Y","00"
"4000",78360,"Tough, Bob","Bob Tough",FALSE,1948,1949,"HISTADD_red_tough",0,"","","","","Y","00"
"4001",1626253,"Toupane, Axel","Axel Toupane",TRUE,2015,2016,"axel_toupane",1610612743,"Denver","Nuggets","DEN","nuggets","Y","11"
"4002",78361,"Towe, Monte","Monte Towe",FALSE,1976,1976,"HISTADD_monte_towe",0,"","","","","Y","00"
"4003",700,"Tower, Keith","Keith Tower",FALSE,1993,1996,"keith_tower",0,"","","","","Y","00"
"4004",78363,"Towery, William","William Towery",FALSE,1948,1949,"HISTADD_blackie_towery",0,"","","","","Y","00"
"4005",78364,"Townes, Linton","Linton Townes",FALSE,1982,1984,"HISTADD_linton_townes",0,"","","","","Y","00"
"4006",1626157,"Towns, Karl-Anthony","Karl-Anthony Towns",TRUE,2015,2019,"karl-anthony_towns",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","00"
"4007",78365,"Townsend, Raymond","Raymond Townsend",FALSE,1978,1981,"HISTADD_raymond_townsend",0,"","","","","Y","00"
"4008",78366,"Trapp, George","George Trapp",FALSE,1971,1976,"HISTADD_george_trapp",0,"","","","","Y","00"
"4009",78367,"Trapp, John","John Trapp",FALSE,1968,1972,"HISTADD_john_trapp",0,"","","","","Y","00"
"4010",1714,"Traylor, Robert","Robert Traylor",FALSE,1998,2004,"robert_traylor",0,"","","","","Y","00"
"4011",718,"Trent, Gary","Gary Trent",FALSE,1995,2003,"gary_trent",0,"","","","","Y","00"
"4012",1629018,"Trent Jr., Gary","Gary Trent Jr.",FALSE,2018,2019,"tmp_gary_trent",0,"","","","","Y","01"
"4013",2244,"Trepagnier, Jeff","Jeff Trepagnier",FALSE,2001,2003,"jeff_trepagnier",0,"","","","","Y","01"
"4014",78651,"Tresvant, John","John Tresvant",FALSE,1964,1972,"john_tresvant",0,"","","","","Y","00"
"4015",1629019,"Trier, Allonzo","Allonzo Trier",FALSE,2018,2019,"allonzo_trier",0,"","","","","Y","00"
